标签类型,标签,2023_pct,2024_pct,2025_pct,2026_pct,大盘_pct,2023_tgi,2024_tgi,2025_tgi,2026_tgi,大盘_tgi,Δ2023→2024_pct,Δ2023→2024_tgi,Δ2024→2025_pct,Δ2024→2025_tgi,Δ2025→2026_pct,Δ2025→2026_tgi,Δ23→26_pct,Δ23→26_tgi,2023_大盘差_pct,2023_大盘差_tgi,2024_大盘差_pct,2024_大盘差_tgi,2025_大盘差_pct,2025_大盘差_tgi,2026_大盘差_pct,2026_大盘差_tgi
手机价格,5000~5999,25.01,24.99,23.98,23.89,16.73,214.00987470427717,213.88593166051925,205.12959534464855,204.68699992471065,142.81189735471352,-0.020000000000003126,-0.12394304375791876,-1.009999999999998,-8.756336315870698,-0.08999999999999986,-0.4425954199379021,-1.120000000000001,-9.322874779566519,8.280000000000001,71.19797734956364,8.259999999999998,71.07403430580572,7.25,62.31769798993503,7.16,61.875102569997125
手机价格,6000~6999,16.23,14.11,14.16,14.21,8.29,283.17514706152537,246.1903647948673,247.04137196267783,248.22157503133815,144.34389489901122,-2.120000000000001,-36.98478226665807,0.05000000000000071,0.8510071678105362,0.05000000000000071,1.1802030686603189,-2.0199999999999996,-34.95357203018722,7.940000000000001,138.83125216251415,5.82,101.84646989585607,5.870000000000001,102.69747706366661,5.920000000000002,103.87768013232693
手机价格,7000~7999,9.23,8.27,8.12,8.03,3.67,362.783140873016,324.91962132251155,319.0233555679917,316.1460027156353,143.71096231294544,-0.9600000000000009,-37.86351955050446,-0.15000000000000036,-5.896265754519845,-0.08999999999999986,-2.8773528523564096,-1.200000000000001,-46.63713815738072,5.5600000000000005,219.07217856007057,4.6,181.2086590095661,4.449999999999999,175.31239325504626,4.359999999999999,172.43504040268985
手机价格,8000~8999,13.72,13.39,13.5,13.23,7.66,261.2471534555415,255.09603559060488,257.0719377182169,252.19705410510852,145.548743495232,-0.33000000000000007,-6.1511178649365945,0.10999999999999943,1.9759021276119881,-0.2699999999999996,-4.874883613108352,-0.4900000000000002,-9.050099350432959,6.0600000000000005,115.69840996030948,5.73,109.54729209537288,5.84,111.52319422298487,5.57,106.64831060987652
手机价格,9000~9999,15.66,13.26,13.74,14.6,5.99,374.7571152195636,317.3667910388664,328.84880258339615,349.9890784332798,143.08090419246292,-2.4000000000000004,-57.390324180697235,0.4800000000000004,11.482011544529769,0.8599999999999994,21.140275849883665,-1.0600000000000005,-24.7680367862838,9.67,231.6762110271007,7.27,174.28588684640346,7.75,185.76789839093323,8.61,206.9081742408169
手机品牌,360,0.2,0.12,0.13,0.12,0.018,1168.2329256678734,685.1668295676147,718.74269427087,693.0445188587736,145.67167725077263,-0.08000000000000002,-483.0660961002586,0.010000000000000009,33.575864703255206,-0.010000000000000009,-25.69817541209636,-0.08000000000000002,-475.1884068090998,0.18200000000000002,1022.5612484171007,0.102,539.4951523168421,0.112,573.0710170200973,0.102,547.372841608001
手机品牌,HTC,0.05,0.03,0.042,0.04,0.0014,2769.0860841222184,1624.0647659995989,2271.533754431895,2190.3165492467947,103.17926849110538,-0.020000000000000004,-1145.0213181226195,0.012000000000000004,647.4689884322961,-0.0020000000000000018,-81.21720518510028,-0.010000000000000002,-578.7695348754237,0.048600000000000004,2665.906815631113,0.0286,1520.8854975084935,0.040600000000000004,2168.35448594079,0.0386,2087.1372807556895
手机品牌,LG,0.0,0.03,0.021,0.04,0.0013,,1675.352791846553,1171.6344375339083,2259.4868275156164,100.8356908130914,0.03,,-0.008999999999999998,-503.7183543126446,0.019,1087.852389981708,0.04,,-0.0013,,0.0287,1574.5171010334616,0.019700000000000002,1070.798746720817,0.0387,2158.651136702525
手机品牌,OPPO,8.73,10.97,10.7,12.66,19.31,44.22871754483869,53.354018719488714,51.94873270025859,62.81294978944572,133.7341774795133,2.24,9.125301174650026,-0.27000000000000135,-1.4052860192301253,1.9600000000000009,10.864217089187129,3.9299999999999997,18.58423224460703,-10.579999999999998,-89.50545993467462,-8.339999999999998,-80.38015876002459,-8.61,-81.78544477925472,-6.649999999999999,-70.92122769006758
手机品牌,vivo,8.48,11.3,10.21,11.41,17.87,46.38265061778093,59.33830988713387,53.51275020552039,61.14694172238772,133.5932903981808,2.8200000000000003,12.955659269352935,-1.0899999999999999,-5.825559681613477,1.1999999999999993,7.634191516867332,2.9299999999999997,14.76429110460679,-9.39,-87.21063978039987,-6.57,-74.25498051104694,-7.66,-80.08054019266042,-6.460000000000001,-72.44634867579309
手机品牌,一加,1.49,1.24,1.44,0.96,0.54,272.6619098846861,218.55158566494023,253.49235864832292,172.53805058472338,134.8047432125615,-0.25,-54.11032421974588,0.19999999999999996,34.940772983382686,-0.48,-80.95430806359954,-0.53,-100.12385929996273,0.95,137.8571666721246,0.7,83.74684245237873,0.8999999999999999,118.68761543576142,0.41999999999999993,37.733307372161875
手机品牌,三星,2.23,2.06,1.7,1.52,0.72,281.5294630402892,249.5095300877785,205.2835111130006,188.04654663879697,124.12210183949274,-0.16999999999999993,-32.019932952510715,-0.3600000000000001,-44.2260189747779,-0.17999999999999994,-17.23696447420363,-0.71,-93.48291640149225,1.51,157.40736120079646,1.34,125.38742824828576,0.98,81.16140927350786,0.8,63.924444799304226
手机品牌,中兴,0.15,0.091,0.085,0.12,0.029,541.5614647171573,317.6249732767248,296.1687502261377,428.3691451146556,143.4290336646533,-0.059,-223.93649144043246,-0.0059999999999999915,-21.456223050587084,0.03499999999999999,132.2003948885179,-0.03,-113.19231960250164,0.121,398.132431052504,0.062,174.1959396120715,0.05600000000000001,152.7397165614844,0.091,284.9401114500023
手机品牌,中国移动,0.0,0.03,0.042,0.04,0.0016,,1543.0628708424572,2158.2386797067493,2081.0722658922205,115.47758257677738,0.03,,0.012000000000000004,615.1758088642921,-0.0020000000000000018,-77.16641381452882,0.04,,-0.0016,,0.028399999999999998,1427.5852882656798,0.040400000000000005,2042.7610971299719,0.038400000000000004,1965.594683315443
手机品牌,乐视,0.2,0.12,0.085,0.12,0.0038,3956.745020596582,2320.624921284189,1622.896435669055,2347.306251001702,103.55397576642268,-0.08000000000000002,-1636.120099312393,-0.03499999999999999,-697.7284856151339,0.03499999999999999,724.409815332647,-0.08000000000000002,-1609.43876959488,0.1962,3853.191044830159,0.1162,2217.070945517766,0.08120000000000001,1519.3424599026325,0.1162,2243.7522752352793
手机品牌,努比亚,0.35,0.18,0.19,0.2,0.046,716.8026983923347,360.3460196718248,378.0043894012716,404.98787715967853,129.54713538589894,-0.16999999999999998,-356.4566787205099,0.010000000000000009,17.658369729446804,0.010000000000000009,26.98348775840691,-0.14999999999999997,-311.8148212326562,0.304,587.2555630064358,0.134,230.79888428592588,0.14400000000000002,248.45725401537268,0.15400000000000003,275.44074177377956
手机品牌,华为,37.23,34.02,34.64,33.68,25.68,142.83528040277704,125.26859265077486,127.23372955136912,126.52081415819472,134.6223950811736,-3.2099999999999937,-17.56668775200218,0.6199999999999974,1.9651369005942598,-0.9600000000000009,-0.7129153931743986,-3.549999999999997,-16.31446624458232,11.549999999999997,8.212885321603437,8.340000000000003,-9.353802430398744,8.96,-7.388665529804484,8.0,-8.101580922978883
手机品牌,奇酷,0.0,0.03,0.021,0.04,0.0,,120750.42734070151,84445.11490822751,162851.6700010882,134.5869405573295,0.03,,-0.008999999999999998,-36305.312432474006,0.019,78406.5550928607,0.04,,0.0,,0.03,120615.84040014418,0.021,84310.52796767018,0.04,162717.0830605309
手机品牌,小米,10.66,9.42,9.92,8.97,9.82,107.44315837161864,91.15228976916268,95.72159549192229,88.54392143521834,135.2266473220952,-1.2400000000000002,-16.29086860245596,0.5,4.569305722759609,-0.9499999999999993,-7.17767405670395,-1.6899999999999995,-18.8992369364003,0.8399999999999999,-27.783488950476567,-0.40000000000000036,-44.074357552932526,0.09999999999999964,-39.50505183017292,-0.8499999999999996,-46.68272588687687
手机品牌,小辣椒,0.099,0.091,0.064,0.12,0.0012,7583.398750992213,6671.477706289447,4665.604204660178,8997.577149592835,123.22426396115192,-0.008000000000000007,-911.9210447027654,-0.026999999999999996,-2005.8735016292694,0.055999999999999994,4331.972944932657,0.02099999999999999,1414.1783986006221,0.0978,7460.17448703106,0.08979999999999999,6548.253442328295,0.0628,4542.379940699026,0.11879999999999999,8874.352885631683
手机品牌,摩托罗拉,0.15,0.18,0.11,0.16,0.024,618.9487953718544,726.0250494090147,423.1128484995583,652.7755600967946,134.38808673615998,0.03,107.07625403716031,-0.06999999999999999,-302.91220090945643,0.05,229.6627115972363,0.010000000000000009,33.826764724940176,0.126,484.5607086356945,0.156,591.6369626728548,0.086,288.7247617633983,0.136,518.3874733606347
手机品牌,海信,0.05,0.091,0.042,0.08,0.0097,503.925414289544,886.6544612665903,413.3795604399323,797.1988887115575,134.54374394723857,0.040999999999999995,382.72904697704627,-0.048999999999999995,-473.274900826658,0.038,383.81932827162524,0.03,293.2734744220135,0.0403,369.3816703423054,0.0813,752.1107173193517,0.0323,278.8358164926937,0.0703,662.655144764319
手机品牌,索尼,0.05,0.061,0.042,0.04,0.0068,689.6239134135651,808.926747339283,565.7115559406318,545.4849088900344,128.48082139443605,0.010999999999999996,119.30283392571789,-0.018999999999999996,-243.2151913986512,-0.0020000000000000018,-20.22664705059742,-0.010000000000000002,-144.13900452353073,0.0432,561.1430920191291,0.0542,680.445925944847,0.0352,437.2307345461958,0.0332,417.00408749559836
手机品牌,联想,0.74,0.42,0.32,0.32,0.15,507.89416368631464,278.02054238790464,208.31760036418956,214.26063005489348,136.9029573865662,-0.32,-229.87362129841,-0.09999999999999998,-69.70294202371508,0.0,5.9430296907039235,-0.42,-293.6335336314212,0.59,370.99120629974846,0.27,141.11758500133845,0.17,71.41464297762337,0.17,77.3576726683273
手机品牌,苹果,40.01,38.5,38.42,37.2,28.35,167.70896363353728,154.9156089073452,154.196334262025,152.7104939530598,162.36348499350788,-1.509999999999998,-12.793354726192092,-0.0799999999999983,-0.7192746453201835,-1.2199999999999989,-1.4858403089652086,-2.809999999999995,-14.998469680477484,11.659999999999997,5.345478640029398,10.149999999999999,-7.447876086162694,10.07,-8.167150731482877,8.850000000000001,-9.652991040448086
手机品牌,荣耀,4.66,4.82,5.1,5.29,7.46,62.14795612965865,61.65424850490054,65.08231320178227,69.03087137934973,136.0084311900243,0.16000000000000014,-0.4937076247581089,0.27999999999999936,3.4280646968817265,0.1900000000000004,3.948558177567463,0.6299999999999999,6.882915249691081,-2.8,-73.86047506036566,-2.6399999999999997,-74.35418268512376,-2.3600000000000003,-70.92611798824204,-2.17,-66.97755981067458
手机品牌,诺基亚,0.099,0.12,0.11,0.08,0.0066,1425.499504281379,1672.106571282094,1461.705298486383,1127.5543844857943,129.7940482069696,0.02099999999999999,246.607067000715,-0.009999999999999995,-210.40127279571084,-0.03,-334.1509140005887,-0.019000000000000003,-297.94511979558456,0.09240000000000001,1295.7054560744093,0.1134,1542.3125230751243,0.1034,1331.9112502794135,0.0734,997.7603362788248
手机品牌,谷歌,0.25,0.12,0.13,0.12,0.013,1973.4759689912205,925.9525173054454,971.3278260639062,936.5986343019464,137.853098453075,-0.13,-1047.523451685775,0.010000000000000009,45.37530875846073,-0.010000000000000009,-34.72919176195978,-0.13,-1036.877334689274,0.237,1835.6228705381454,0.107,788.0994188523705,0.117,833.4747276108312,0.107,798.7455358488714
手机品牌,酷派,0.4,0.24,0.19,0.2,0.013,3182.5124332931123,1866.538689390513,1468.5048100839565,1573.3326445671105,143.28900027555684,-0.16000000000000003,-1315.9737439025994,-0.04999999999999999,-398.0338793065564,0.010000000000000009,104.82783448315399,-0.2,-1609.1797887260018,0.387,3039.2234330175556,0.22699999999999998,1723.249689114956,0.177,1325.2158098083996,0.187,1430.0436442915536
手机品牌,金立,0.3,0.18,0.21,0.12,0.04,644.5637939981232,378.03568234073464,440.62323888098166,254.9214257250009,117.16648648253178,-0.12,-266.52811165738854,0.03,62.58755654024702,-0.09,-185.70181315598077,-0.18,-389.6423682731223,0.26,527.3973075155914,0.13999999999999999,260.86919585820283,0.16999999999999998,323.4567523984499,0.07999999999999999,137.7549392424691
手机品牌,锤子,0.4,0.33,0.3,0.28,0.033,1255.5235950422232,1012.498676823886,901.188558828111,868.9671507376501,143.49773103759375,-0.07,-243.02491821833723,-0.030000000000000027,-111.31011799577493,-0.019999999999999962,-32.221408090460955,-0.12,-386.5564443045731,0.367,1112.0258640046295,0.29700000000000004,869.0009457862922,0.267,757.6908277905172,0.24700000000000003,725.4694197000563
手机品牌,魅族,0.55,0.36,0.42,0.36,0.091,608.45386802712,389.2988354395864,453.751118682432,393.774789520636,137.9878115946016,-0.19000000000000006,-219.15503258753364,0.06,64.45228324284557,-0.06,-59.976329161796,-0.19000000000000006,-214.67907850648407,0.4590000000000001,470.4660564325185,0.269,251.31102384498482,0.32899999999999996,315.7633070878304,0.269,255.78697792603438
抖音活跃用户,低活跃_月活,54.25,50.29,49.81,50.73,47.78,125.32216395965123,115.68160679054677,112.75680066734157,116.35644971490764,176.2348181739739,-3.960000000000001,-9.640557169104468,-0.4799999999999969,-2.924806123205201,0.9199999999999946,3.599649047566075,-3.520000000000003,-8.965714244743594,6.469999999999999,-50.91265421432267,2.509999999999998,-60.55321138342714,2.030000000000001,-63.47801750663234,2.9499999999999957,-59.878368459066266
抖音活跃用户,高活跃_月活,45.75,49.71,50.19,49.27,52.22,140.54491972974043,152.05161542106117,151.11765199701202,150.27612684109647,256.11593019336584,3.960000000000001,11.506695691320743,0.4799999999999969,-0.9339634240491534,-0.9199999999999946,-0.8415251559155479,3.520000000000003,9.731207111356042,-6.469999999999999,-115.57101046362541,-2.509999999999998,-104.06431477230467,-2.030000000000001,-104.99827819635382,-2.9499999999999957,-105.83980335226937
抖音视频观看兴趣分类,二次元,42.3,43.78,43.47,42.21,38.79,196.6292955691431,209.7893162431953,202.99617372354385,195.40725986208312,232.03219313568667,1.480000000000004,13.160020674052191,-0.3100000000000023,-6.79314251965144,-1.259999999999998,-7.588913861460725,-0.0899999999999963,-1.2220357070599732,3.509999999999998,-35.40289756654357,4.990000000000002,-22.24287689249138,4.68,-29.03601941214282,3.4200000000000017,-36.624933273603546
抖音视频观看兴趣分类,二次元_Coser,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
抖音视频观看兴趣分类,二次元_二次元衍生,10.93,11.19,11.5,11.71,10.94,166.09691270917898,175.6622986929303,178.66650988029977,177.57601950608358,248.02331186716037,0.2599999999999998,9.565385983751327,0.3100000000000005,3.0042111873694637,0.21000000000000085,-1.0904903742161878,0.7800000000000011,11.479106796904603,-0.009999999999999787,-81.9263991579814,0.25,-72.36101317423007,0.5600000000000005,-69.3568019868606,0.7700000000000014,-70.44729236107679
抖音视频观看兴趣分类,二次元_动画类,2.75,2.96,2.21,2.71,2.61,166.12060332624435,184.86619386032555,136.2718768209665,163.40715122719791,234.97707719116016,0.20999999999999996,18.745590534081202,-0.75,-48.594317039359055,0.5,27.135274406231417,-0.040000000000000036,-2.7134520990464353,0.14000000000000012,-68.85647386491581,0.3500000000000001,-50.11088333083461,-0.3999999999999999,-98.70520037019367,0.10000000000000009,-71.56992596396225
抖音视频观看兴趣分类,二次元_漫画类,2.82,2.84,2.46,2.79,2.98,150.87082302419526,157.06177608570584,134.59138515519652,149.1714461150145,237.73345922823003,0.020000000000000018,6.190953061510584,-0.3799999999999999,-22.470390930509325,0.33000000000000007,14.580060959817985,-0.029999999999999805,-1.6993769091807565,-0.16000000000000014,-86.86263620403477,-0.14000000000000012,-80.67168314252419,-0.52,-103.14207407303351,-0.18999999999999995,-88.56201311321553
抖音视频观看兴趣分类,亲子,76.69,82.03,80.58,81.7,86.06,163.72842425171558,180.55681550682485,172.85257791317227,173.7405312737357,236.4796542654812,5.340000000000003,16.828391255109267,-1.4500000000000028,-7.704237593652579,1.1200000000000045,0.8879533605634435,5.010000000000005,10.012107022020132,-9.370000000000005,-72.75123001376562,-4.030000000000001,-55.922838758656354,-5.480000000000004,-63.62707635230893,-4.359999999999999,-62.73912299174549
抖音视频观看兴趣分类,亲子_儿童才艺表演,0.63,0.7,0.82,0.75,0.95,109.1289013409892,124.45209434648974,144.22747931255591,129.4796358871916,243.6651218473476,0.06999999999999995,15.323193005500542,0.12,19.77538496606617,-0.06999999999999995,-14.747843425364323,0.12,20.35073454620239,-0.31999999999999995,-134.5362205063584,-0.25,-119.21302750085785,-0.13,-99.43764253479168,-0.19999999999999996,-114.185485960156
抖音视频观看兴趣分类,亲子_母婴,3.52,3.26,3.15,3.16,3.44,158.58962304078707,151.61049251309663,145.05488924829834,141.7501860995876,231.1303488664802,-0.26000000000000023,-6.979130527690444,-0.10999999999999988,-6.555603264798293,0.010000000000000231,-3.304703148710729,-0.3599999999999999,-16.839436941199466,0.08000000000000007,-72.54072582569313,-0.18000000000000016,-79.51985635338357,-0.29000000000000004,-86.07545961818187,-0.2799999999999998,-89.3801627668926
抖音视频观看兴趣分类,亲子_萌娃,2.08,2.42,2.53,2.07,3.0,110.07328621787768,132.3982297898359,136.9732289385538,109.2023710280084,236.5902221088813,0.33999999999999986,22.32494357195823,0.10999999999999988,4.574999148717893,-0.45999999999999996,-27.770857910545402,-0.010000000000000231,-0.8709151898692795,-0.9199999999999999,-126.51693589100363,-0.5800000000000001,-104.1919923190454,-0.4700000000000002,-99.6169931703275,-0.9300000000000002,-127.3878510808729
